station,pollutant,date,day_mean,validity
FR26001,O3,2003/10/30,34,1
FR26001,O3,2003/10/31,18,1
FR26001,O3,2003/11/01,25,1
FR26001,O3,2003/11/02,20,1
FR26001,O3,2003/11/03,16,1
FR26001,O3,2003/11/04,6,1
FR26001,O3,2003/11/05,5,1
FR26001,O3,2003/11/06,2,1
FR26001,O3,2003/11/07,7,1
FR26001,O3,2003/11/08,4,1
FR26001,O3,2003/11/09,2,1
FR26001,O3,2003/11/10,4,1
FR26001,O3,2003/11/11,2,1
FR26001,O3,2003/11/12,1,1
FR26001,O3,2003/11/13,11,1
FR26001,O3,2003/11/14,0,1
FR26001,O3,2003/11/15,1,1
FR26001,O3,2003/11/16,9,1
FR26001,O3,2003/11/17,19,1
FR26001,O3,2003/11/18,3,1
FR26001,O3,2003/11/19,10,1
FR26001,O3,2003/11/20,4,1
FR26001,O3,2003/11/21,1,1
FR26001,O3,2003/11/22,15,1
FR26001,O3,2003/11/23,6,1
FR26001,O3,2003/11/24,4,1
FR26001,O3,2003/11/25,4,1
FR26001,O3,2003/11/26,9,1
FR26001,O3,2003/11/27,12,1
FR26001,O3,2003/11/28,21,1
FR26001,O3,2003/11/29,15,1
FR26001,O3,2003/11/30,11,1
FR26001,O3,2003/12/01,-999,-1
FR26001,O3,2003/12/02,-999,-1
FR26001,O3,2003/12/03,-999,-1
FR26001,O3,2003/12/04,-999,-1
FR26001,O3,2003/12/05,-999,-1
FR26001,O3,2003/12/06,-999,-1
FR26001,O3,2003/12/07,-999,-1
FR26001,O3,2003/12/08,-999,-1
FR26001,O3,2003/12/09,-999,-1
FR26001,O3,2003/12/10,-999,-1
FR26001,O3,2003/12/11,-999,-1
FR26001,O3,2003/12/12,-999,-1
FR26001,O3,2003/12/13,-999,-1
FR26001,O3,2003/12/14,-999,-1
FR26001,O3,2003/12/15,-999,-1
FR26001,O3,2003/12/16,-999,-1
FR26001,O3,2003/12/17,-999,-1
FR26001,O3,2003/12/18,-999,-1
FR26001,O3,2003/12/19,-999,-1
FR26001,O3,2003/12/20,-999,-1
FR26001,O3,2003/12/21,-999,-1
FR26001,O3,2003/12/22,-999,-1
FR26001,O3,2003/12/23,-999,-1
FR26001,O3,2003/12/24,-999,-1
FR26001,O3,2003/12/25,-999,-1
FR26001,O3,2003/12/26,-999,-1
FR26001,O3,2003/12/27,-999,-1
FR26001,O3,2003/12/28,-999,-1
FR26001,O3,2003/12/29,-999,-1
FR26001,O3,2003/12/30,-999,-1
FR26001,O3,2003/12/31,-999,-1
FR26002,O3,2003/01/01,28,1
FR26002,O3,2003/01/02,47,1
FR26002,O3,2003/01/03,42,1
FR26002,O3,2003/01/04,47,1
FR26002,O3,2003/01/05,37,1
FR26002,O3,2003/01/06,30,1
FR26002,O3,2003/01/07,18,1
FR26002,O3,2003/01/08,13,1
FR26002,O3,2003/01/09,11,1
FR26002,O3,2003/01/10,12,1
FR26002,O3,2003/01/11,23,1
FR26002,O3,2003/01/12,27,1
FR26002,O3,2003/01/13,4,1
FR26002,O3,2003/01/14,2,1
FR26002,O3,2003/01/15,1,1
FR26002,O3,2003/01/16,8,1
FR26002,O3,2003/01/17,11,1
FR26002,O3,2003/01/18,3,1
FR26002,O3,2003/01/19,23,1
FR26002,O3,2003/01/20,6,1
FR26002,O3,2003/01/21,25,1
FR26002,O3,2003/01/22,34,1
FR26002,O3,2003/01/23,35,1
FR26002,O3,2003/01/24,37,1
FR26002,O3,2003/01/25,18,1
FR26002,O3,2003/01/26,6,1
FR26002,O3,2003/01/27,4,1
FR26002,O3,2003/01/28,50,1
FR26002,O3,2003/01/29,56,1
FR26002,O3,2003/01/30,50,1
FR26002,O3,2003/01/31,45,1
FR26002,O3,2003/02/01,24,1
FR26002,O3,2003/02/02,21,1
FR26002,O3,2003/02/03,44,1
FR26002,O3,2003/02/04,56,1
FR26002,O3,2003/02/05,52,1
FR26002,O3,2003/02/06,34,1
FR26002,O3,2003/02/07,-999,-1
FR26002,O3,2003/02/08,12,1
FR26002,O3,2003/02/09,33,1
FR26002,O3,2003/02/10,14,1
FR26002,O3,2003/02/11,17,1
FR26002,O3,2003/02/12,22,1
FR26002,O3,2003/02/13,27,1
FR26002,O3,2003/02/14,32,1
FR26002,O3,2003/02/15,37,1
FR26002,O3,2003/02/16,44,1
FR26002,O3,2003/02/17,33,1
FR26002,O3,2003/02/18,33,1
FR26002,O3,2003/02/19,16,1
FR26002,O3,2003/02/20,15,1
FR26002,O3,2003/02/21,15,1
FR26002,O3,2003/02/22,21,1
FR26002,O3,2003/02/23,28,1
FR26002,O3,2003/02/24,27,1
FR26002,O3,2003/02/25,22,1
FR26002,O3,2003/02/26,31,1
FR26002,O3,2003/02/27,22,1
FR26002,O3,2003/02/28,13,1
FR26002,O3,2003/03/01,29,1
FR26002,O3,2003/03/02,64,1
FR26002,O3,2003/03/03,29,1
FR26002,O3,2003/03/04,13,1
FR26002,O3,2003/03/05,11,1
FR26002,O3,2003/03/06,32,1
FR26002,O3,2003/03/07,22,1
FR26002,O3,2003/03/08,40,1
FR26002,O3,2003/03/09,33,1
FR26002,O3,2003/03/10,22,1
FR26002,O3,2003/03/11,19,1
FR26002,O3,2003/03/12,31,1
FR26002,O3,2003/03/13,46,1
FR26002,O3,2003/03/14,59,1
FR26002,O3,2003/03/15,56,1
FR26002,O3,2003/03/16,60,1
FR26002,O3,2003/03/17,57,1
FR26002,O3,2003/03/18,42,1
FR26002,O3,2003/03/19,38,1
FR26002,O3,2003/03/20,44,1
FR26002,O3,2003/03/21,25,1
FR26002,O3,2003/03/22,40,1
FR26002,O3,2003/03/23,51,1
FR26002,O3,2003/03/24,38,1
FR26002,O3,2003/03/25,-999,-1
FR26002,O3,2003/03/26,-999,-1
FR26002,O3,2003/03/27,39,1
FR26002,O3,2003/03/28,39,1
FR26002,O3,2003/03/29,46,1
FR26002,O3,2003/03/30,44,1
FR26002,O3,2003/03/31,58,1
FR26002,O3,2003/04/01,56,1
FR26002,O3,2003/04/02,61,1
FR26002,O3,2003/04/03,57,1
FR26002,O3,2003/04/04,51,1
FR26002,O3,2003/04/05,51,1
FR26002,O3,2003/04/06,62,1
FR26002,O3,2003/04/07,51,1
FR26002,O3,2003/04/08,43,1
FR26002,O3,2003/04/09,47,1
FR26002,O3,2003/04/10,37,1
FR26002,O3,2003/04/11,39,1
FR26002,O3,2003/04/12,33,1
FR26002,O3,2003/04/13,44,1
FR26002,O3,2003/04/14,31,1
FR26002,O3,2003/04/15,52,1
FR26002,O3,2003/04/16,58,1
FR26002,O3,2003/04/17,62,1
FR26002,O3,2003/04/18,74,1
FR26002,O3,2003/04/19,59,1
FR26002,O3,2003/04/20,60,1
FR26002,O3,2003/04/21,48,1
FR26002,O3,2003/04/22,57,1
FR26002,O3,2003/04/23,53,1
FR26002,O3,2003/04/24,52,1
FR26002,O3,2003/04/25,50,1
FR26002,O3,2003/04/26,42,1
FR26002,O3,2003/04/27,48,1
FR26002,O3,2003/04/28,47,1
FR26002,O3,2003/04/29,34,1
FR26002,O3,2003/04/30,28,1
FR26002,O3,2003/05/01,52,1
FR26002,O3,2003/05/02,44,1
FR26002,O3,2003/05/03,56,1
FR26002,O3,2003/05/04,49,1
FR26002,O3,2003/05/05,47,1
FR26002,O3,2003/05/06,59,1
FR26002,O3,2003/05/07,55,1
FR26002,O3,2003/05/08,56,1
FR26002,O3,2003/05/09,58,1
FR26002,O3,2003/05/10,41,1
FR26002,O3,2003/05/11,51,1
FR26002,O3,2003/05/12,43,1
FR26002,O3,2003/05/13,64,1
FR26002,O3,2003/05/14,47,1
FR26002,O3,2003/05/15,43,1
FR26002,O3,2003/05/16,53,1
FR26002,O3,2003/05/17,44,1
FR26002,O3,2003/05/18,36,1
FR26002,O3,2003/05/19,42,1
FR26002,O3,2003/05/20,57,1
FR26002,O3,2003/05/21,64,1
FR26002,O3,2003/05/22,18,1
FR26002,O3,2003/05/23,29,1
FR26002,O3,2003/05/24,58,1
FR26002,O3,2003/05/25,51,1
FR26002,O3,2003/05/26,52,1
FR26002,O3,2003/05/27,56,1
FR26002,O3,2003/05/28,59,1
FR26002,O3,2003/05/29,55,1
FR26002,O3,2003/05/30,56,1
FR26002,O3,2003/05/31,66,1
FR26002,O3,2003/06/01,71,1
FR26002,O3,2003/06/02,46,1
FR26002,O3,2003/06/03,56,1
FR26002,O3,2003/06/04,59,1
FR26002,O3,2003/06/05,42,1
FR26002,O3,2003/06/06,48,1
FR26002,O3,2003/06/07,51,1
FR26002,O3,2003/06/08,60,1
FR26002,O3,2003/06/09,52,1
FR26002,O3,2003/06/10,71,1
FR26002,O3,2003/06/11,62,1
FR26002,O3,2003/06/12,51,1
FR26002,O3,2003/06/13,69,1
FR26002,O3,2003/06/14,64,1
FR26002,O3,2003/06/15,63,1
FR26002,O3,2003/06/16,91,1
FR26002,O3,2003/06/17,91,1
FR26002,O3,2003/06/18,88,1
FR26002,O3,2003/06/19,70,1
FR26002,O3,2003/06/20,53,1
FR26002,O3,2003/06/21,100,1
FR26002,O3,2003/06/22,-999,-1
FR26002,O3,2003/06/23,87,1
FR26002,O3,2003/06/24,96,1
FR26002,O3,2003/06/25,115,1
FR26002,O3,2003/06/26,109,1
FR26002,O3,2003/06/27,97,1
FR26002,O3,2003/06/28,91,1
FR26002,O3,2003/06/29,105,1
FR26002,O3,2003/06/30,77,1
FR26002,O3,2003/07/01,54,1
FR26002,O3,2003/07/02,62,1
FR26002,O3,2003/07/03,79,1
FR26002,O3,2003/07/04,64,1
FR26002,O3,2003/07/05,60,1
FR26002,O3,2003/07/06,79,1
FR26002,O3,2003/07/07,86,1
FR26002,O3,2003/07/08,109,1
FR26002,O3,2003/07/09,105,1
FR26002,O3,2003/07/10,99,1
FR26002,O3,2003/07/11,86,1
FR26002,O3,2003/07/12,109,1
FR26002,O3,2003/07/13,117,1
FR26002,O3,2003/07/14,117,1
FR26002,O3,2003/07/15,106,1
FR26002,O3,2003/07/16,76,1
FR26002,O3,2003/07/17,63,1
FR26002,O3,2003/07/18,74,1
FR26002,O3,2003/07/19,105,1
FR26002,O3,2003/07/20,110,1
FR26002,O3,2003/07/21,83,1
FR26002,O3,2003/07/22,89,1
FR26002,O3,2003/07/23,104,1
FR26002,O3,2003/07/24,78,1
FR26002,O3,2003/07/25,77,1
FR26002,O3,2003/07/26,62,1
FR26002,O3,2003/07/27,45,1
FR26002,O3,2003/07/28,36,1
FR26002,O3,2003/07/29,74,1
FR26002,O3,2003/07/30,49,1
FR26002,O3,2003/07/31,66,1
FR26002,O3,2003/08/01,94,1
FR26002,O3,2003/08/02,113,1
FR26002,O3,2003/08/03,117,1
FR26002,O3,2003/08/04,111,1
FR26002,O3,2003/08/05,120,1
FR26002,O3,2003/08/06,124,1
FR26002,O3,2003/08/07,110,1
FR26002,O3,2003/08/08,107,1
FR26002,O3,2003/08/09,121,1
FR26002,O3,2003/08/10,108,1
FR26002,O3,2003/08/11,105,1
FR26002,O3,2003/08/12,129,1
FR26002,O3,2003/08/13,117,1
FR26002,O3,2003/08/14,97,1
FR26002,O3,2003/08/15,87,1
FR26002,O3,2003/08/16,72,1
FR26002,O3,2003/08/17,91,1
FR26002,O3,2003/08/18,73,1
FR26002,O3,2003/08/19,85,1
FR26002,O3,2003/08/20,79,1
FR26002,O3,2003/08/21,96,1
FR26002,O3,2003/08/22,101,1
FR26002,O3,2003/08/23,89,1
FR26002,O3,2003/08/24,92,1
FR26002,O3,2003/08/25,104,1
FR26002,O3,2003/08/26,104,1
FR26002,O3,2003/08/27,97,1
FR26002,O3,2003/08/28,91,1
FR26002,O3,2003/08/29,63,1
FR26002,O3,2003/08/30,66,1
FR26002,O3,2003/08/31,74,1
FR26002,O3,2003/09/01,71,1
FR26002,O3,2003/09/02,60,1
FR26002,O3,2003/09/03,70,1
FR26002,O3,2003/09/04,72,1
FR26002,O3,2003/09/05,30,1
FR26002,O3,2003/09/06,49,1
FR26002,O3,2003/09/07,75,1
FR26002,O3,2003/09/08,54,1
FR26002,O3,2003/09/09,53,1
FR26002,O3,2003/09/10,50,1
FR26002,O3,2003/09/11,51,1
FR26002,O3,2003/09/12,24,1
FR26002,O3,2003/09/13,59,1
FR26002,O3,2003/09/14,69,1
FR26002,O3,2003/09/15,64,1
FR26002,O3,2003/09/16,60,1
FR26002,O3,2003/09/17,78,1
FR26002,O3,2003/09/18,79,1
FR26002,O3,2003/09/19,70,1
FR26002,O3,2003/09/20,77,1
FR26002,O3,2003/09/21,70,1
FR26002,O3,2003/09/22,46,1
FR26002,O3,2003/09/23,46,1
FR26002,O3,2003/09/24,46,1
FR26002,O3,2003/09/25,40,1
FR26002,O3,2003/09/26,50,1
FR26002,O3,2003/09/27,69,1
FR26002,O3,2003/09/28,58,1
FR26002,O3,2003/09/29,37,1
FR26002,O3,2003/09/30,28,1
FR26002,O3,2003/10/01,16,1
FR26002,O3,2003/10/02,22,1
FR26002,O3,2003/10/03,49,1
FR26002,O3,2003/10/04,52,1
FR26002,O3,2003/10/05,56,1
FR26002,O3,2003/10/06,52,1
FR26002,O3,2003/10/07,57,1
FR26002,O3,2003/10/08,37,1
FR26002,O3,2003/10/09,30,1
FR26002,O3,2003/10/10,36,1
FR26002,O3,2003/10/11,29,1
FR26002,O3,2003/10/12,33,1
FR26002,O3,2003/10/13,12,1
FR26002,O3,2003/10/14,-999,-1
FR26002,O3,2003/10/15,33,1
FR26002,O3,2003/10/16,26,1
FR26002,O3,2003/10/17,18,1
FR26002,O3,2003/10/18,20,1
FR26002,O3,2003/10/19,15,1
FR26002,O3,2003/10/20,22,1
FR26002,O3,2003/10/21,35,1
FR26002,O3,2003/10/22,15,1
FR26002,O3,2003/10/23,19,1
FR26002,O3,2003/10/24,21,1
FR26002,O3,2003/10/25,17,1
FR26002,O3,2003/10/26,17,1
FR26002,O3,2003/10/27,23,1
FR26002,O3,2003/10/28,8,1
FR26002,O3,2003/10/29,11,1
FR26002,O3,2003/10/30,47,1
FR26002,O3,2003/10/31,27,1
FR26002,O3,2003/11/01,31,1
FR26002,O3,2003/11/02,25,1
FR26002,O3,2003/11/03,27,1
FR26002,O3,2003/11/04,14,1
FR26002,O3,2003/11/05,8,1
FR26002,O3,2003/11/06,7,1
FR26002,O3,2003/11/07,14,1
FR26002,O3,2003/11/08,8,1
FR26002,O3,2003/11/09,5,1
FR26002,O3,2003/11/10,10,1
FR26002,O3,2003/11/11,3,1
FR26002,O3,2003/11/12,3,1
FR26002,O3,2003/11/13,23,1
FR26002,O3,2003/11/14,0,1
FR26002,O3,2003/11/15,3,1
FR26002,O3,2003/11/16,16,1
FR26002,O3,2003/11/17,30,1
FR26002,O3,2003/11/18,5,1
FR26002,O3,2003/11/19,18,1
FR26002,O3,2003/11/20,6,1
FR26002,O3,2003/11/21,2,1
FR26002,O3,2003/11/22,22,1
FR26002,O3,2003/11/23,8,1
FR26002,O3,2003/11/24,7,1
FR26002,O3,2003/11/25,6,1
FR26002,O3,2003/11/26,9,1
FR26002,O3,2003/11/27,25,1
FR26002,O3,2003/11/28,37,1
FR26002,O3,2003/11/29,20,1
FR26002,O3,2003/11/30,18,1
FR26002,O3,2003/12/01,13,1
FR26002,O3,2003/12/02,2,1
FR26002,O3,2003/12/03,14,1
FR26002,O3,2003/12/04,1,1
FR26002,O3,2003/12/05,2,1
FR26002,O3,2003/12/06,6,1
FR26002,O3,2003/12/07,39,1
FR26002,O3,2003/12/08,6,1
FR26002,O3,2003/12/09,1,1
FR26002,O3,2003/12/10,2,1
FR26002,O3,2003/12/11,2,1
FR26002,O3,2003/12/12,1,1
FR26002,O3,2003/12/13,14,1
FR26002,O3,2003/12/14,53,1
FR26002,O3,2003/12/15,44,1
FR26002,O3,2003/12/16,18,1
FR26002,O3,2003/12/17,12,1
FR26002,O3,2003/12/18,3,1
FR26002,O3,2003/12/19,1,1
FR26002,O3,2003/12/20,5,1
FR26002,O3,2003/12/21,54,1
FR26002,O3,2003/12/22,44,1
FR26002,O3,2003/12/23,25,1
FR26002,O3,2003/12/24,16,1
FR26002,O3,2003/12/25,7,1
FR26002,O3,2003/12/26,7,1
FR26002,O3,2003/12/27,18,1
FR26002,O3,2003/12/28,52,1
FR26002,O3,2003/12/29,15,1
FR26002,O3,2003/12/30,17,1
FR26002,O3,2003/12/31,22,1
FR26005,O3,2003/01/01,29,1
FR26005,O3,2003/01/02,43,1
FR26005,O3,2003/01/03,42,1
FR26005,O3,2003/01/04,42,1
FR26005,O3,2003/01/05,33,1
FR26005,O3,2003/01/06,23,1
FR26005,O3,2003/01/07,16,1
FR26005,O3,2003/01/08,14,1
FR26005,O3,2003/01/09,9,1
FR26005,O3,2003/01/10,11,1
FR26005,O3,2003/01/11,23,1
FR26005,O3,2003/01/12,34,1
FR26005,O3,2003/01/13,7,1
FR26005,O3,2003/01/14,4,1
FR26005,O3,2003/01/15,2,1
FR26005,O3,2003/01/16,3,1
FR26005,O3,2003/01/17,13,1
FR26005,O3,2003/01/18,1,1
FR26005,O3,2003/01/19,21,1
FR26005,O3,2003/01/20,9,1
FR26005,O3,2003/01/21,29,1
FR26005,O3,2003/01/22,32,1
FR26005,O3,2003/01/23,28,1
FR26005,O3,2003/01/24,35,1
FR26005,O3,2003/01/25,23,1
FR26005,O3,2003/01/26,8,1
FR26005,O3,2003/01/27,8,1
FR26005,O3,2003/01/28,37,1
FR26005,O3,2003/01/29,44,1
FR26005,O3,2003/01/30,40,1
FR26005,O3,2003/01/31,43,1
FR26005,O3,2003/02/01,29,1
FR26005,O3,2003/02/02,25,1
FR26005,O3,2003/02/03,33,1
FR26005,O3,2003/02/04,44,1
FR26005,O3,2003/02/05,41,1
FR26005,O3,2003/02/06,29,1
FR26005,O3,2003/02/07,6,1
FR26005,O3,2003/02/08,19,1
FR26005,O3,2003/02/09,33,1
FR26005,O3,2003/02/10,16,1
FR26005,O3,2003/02/11,18,1
FR26005,O3,2003/02/12,21,1
FR26005,O3,2003/02/13,27,1
FR26005,O3,2003/02/14,27,1
FR26005,O3,2003/02/15,36,1
FR26005,O3,2003/02/16,39,1
FR26005,O3,2003/02/17,29,1
FR26005,O3,2003/02/18,33,1
FR26005,O3,2003/02/19,27,1
FR26005,O3,2003/02/20,20,1
FR26005,O3,2003/02/21,14,1
FR26005,O3,2003/02/22,23,1
FR26005,O3,2003/02/23,34,1
FR26005,O3,2003/02/24,31,1
FR26005,O3,2003/02/25,36,1
FR26005,O3,2003/02/26,36,1
FR26005,O3,2003/02/27,-999,-1
FR26005,O3,2003/02/28,20,1
FR26005,O3,2003/03/01,34,1
FR26005,O3,2003/03/02,56,1
FR26005,O3,2003/03/03,30,1
FR26005,O3,2003/03/04,21,1
FR26005,O3,2003/03/05,16,1
FR26005,O3,2003/03/06,31,1
FR26005,O3,2003/03/07,22,1
FR26005,O3,2003/03/08,35,1
FR26005,O3,2003/03/09,31,1
FR26005,O3,2003/03/10,25,1
FR26005,O3,2003/03/11,26,1
FR26005,O3,2003/03/12,30,1
FR26005,O3,2003/03/13,44,1
FR26005,O3,2003/03/14,55,1
FR26005,O3,2003/03/15,54,1
FR26005,O3,2003/03/16,63,1
FR26005,O3,2003/03/17,57,1
FR26005,O3,2003/03/18,45,1
FR26005,O3,2003/03/19,51,1
FR26005,O3,2003/03/20,50,1
FR26005,O3,2003/03/21,28,1
FR26005,O3,2003/03/22,51,1
FR26005,O3,2003/03/23,53,1
FR26005,O3,2003/03/24,43,1
FR26005,O3,2003/03/25,51,1
FR26005,O3,2003/03/26,45,1
FR26005,O3,2003/03/27,50,1
FR26005,O3,2003/03/28,57,1
FR26005,O3,2003/03/29,48,1
FR26005,O3,2003/03/30,46,1
FR26005,O3,2003/03/31,65,1
FR26005,O3,2003/04/01,61,1
FR26005,O3,2003/04/02,67,1
FR26005,O3,2003/04/03,63,1
FR26005,O3,2003/04/04,61,1
FR26005,O3,2003/04/05,63,1
FR26005,O3,2003/04/06,71,1
FR26005,O3,2003/04/07,58,1
FR26005,O3,2003/04/08,52,1
FR26005,O3,2003/04/09,63,1
FR26005,O3,2003/04/10,43,1
FR26005,O3,2003/04/11,52,1
FR26005,O3,2003/04/12,37,1
FR26005,O3,2003/04/13,56,1
FR26005,O3,2003/04/14,46,1
FR26005,O3,2003/04/15,67,1
FR26005,O3,2003/04/16,78,1
FR26005,O3,2003/04/17,92,1
FR26005,O3,2003/04/18,108,1
FR26005,O3,2003/04/19,85,1
FR26005,O3,2003/04/20,81,1
FR26005,O3,2003/04/21,62,1
FR26005,O3,2003/04/22,87,1
FR26005,O3,2003/04/23,86,1
FR26005,O3,2003/04/24,74,1
FR26005,O3,2003/04/25,82,1
FR26005,O3,2003/04/26,64,1
FR26005,O3,2003/04/27,63,1
FR26005,O3,2003/04/28,69,1
FR26005,O3,2003/04/29,52,1
FR26005,O3,2003/04/30,33,1
FR26005,O3,2003/05/01,46,1
FR26005,O3,2003/05/02,53,1
FR26005,O3,2003/05/03,70,1
FR26005,O3,2003/05/04,73,1
FR26005,O3,2003/05/05,63,1
FR26005,O3,2003/05/06,77,1
FR26005,O3,2003/05/07,68,1
FR26005,O3,2003/05/08,68,1
FR26005,O3,2003/05/09,66,1
FR26005,O3,2003/05/10,51,1
FR26005,O3,2003/05/11,62,1
FR26005,O3,2003/05/12,44,1
FR26005,O3,2003/05/13,60,1
FR26005,O3,2003/05/14,47,1
FR26005,O3,2003/05/15,50,1
FR26005,O3,2003/05/16,65,1
FR26005,O3,2003/05/17,57,1
FR26005,O3,2003/05/18,44,1
FR26005,O3,2003/05/19,45,1
FR26005,O3,2003/05/20,62,1
FR26005,O3,2003/05/21,-999,-1
FR26005,O3,2003/05/22,-999,-1
FR26005,O3,2003/05/23,35,1
FR26005,O3,2003/05/24,64,1
FR26005,O3,2003/05/25,57,1
FR26005,O3,2003/05/26,62,1
FR26005,O3,2003/05/27,70,1
FR26005,O3,2003/05/28,78,1
FR26005,O3,2003/05/29,78,1
FR26005,O3,2003/05/30,78,1
FR26005,O3,2003/05/31,91,1
FR26005,O3,2003/06/01,95,1
FR26005,O3,2003/06/02,64,1
FR26005,O3,2003/06/03,83,1
FR26005,O3,2003/06/04,78,1
FR26005,O3,2003/06/05,59,1
FR26005,O3,2003/06/06,64,1
FR26005,O3,2003/06/07,64,1
FR26005,O3,2003/06/08,71,1
FR26005,O3,2003/06/09,66,1
FR26005,O3,2003/06/10,85,1
FR26005,O3,2003/06/11,78,1
FR26005,O3,2003/06/12,65,1
FR26005,O3,2003/06/13,83,1
FR26005,O3,2003/06/14,85,1
FR26005,O3,2003/06/15,84,1
FR26005,O3,2003/06/16,97,1
FR26005,O3,2003/06/17,87,1
FR26005,O3,2003/06/18,77,1
FR26005,O3,2003/06/19,68,1
FR26005,O3,2003/06/20,46,1
FR26005,O3,2003/06/21,95,1
FR26005,O3,2003/06/22,78,1
FR26005,O3,2003/06/23,88,1
FR26005,O3,2003/06/24,95,1
FR26005,O3,2003/06/25,107,1
FR26005,O3,2003/06/26,97,1
FR26005,O3,2003/06/27,86,1
FR26005,O3,2003/06/28,88,1
FR26005,O3,2003/06/29,101,1
FR26005,O3,2003/06/30,70,1
FR26005,O3,2003/07/01,48,1
FR26005,O3,2003/07/02,56,1
FR26005,O3,2003/07/03,66,1
FR26005,O3,2003/07/04,55,1
FR26005,O3,2003/07/05,58,1
FR26005,O3,2003/07/06,81,1
FR26005,O3,2003/07/07,86,1
FR26005,O3,2003/07/08,98,1
FR26005,O3,2003/07/09,93,1
FR26005,O3,2003/07/10,95,1
FR26005,O3,2003/07/11,86,1
FR26005,O3,2003/07/12,108,1
FR26005,O3,2003/07/13,113,1
FR26005,O3,2003/07/14,115,1
FR26005,O3,2003/07/15,116,1
FR26005,O3,2003/07/16,77,1
FR26005,O3,2003/07/17,55,1
FR26005,O3,2003/07/18,70,1
FR26005,O3,2003/07/19,105,1
FR26005,O3,2003/07/20,98,1
FR26005,O3,2003/07/21,76,1
FR26005,O3,2003/07/22,83,1
FR26005,O3,2003/07/23,99,1
FR26005,O3,2003/07/24,72,1
FR26005,O3,2003/07/25,75,1
FR26005,O3,2003/07/26,62,1
FR26005,O3,2003/07/27,36,1
FR26005,O3,2003/07/28,35,1
FR26005,O3,2003/07/29,67,1
FR26005,O3,2003/07/30,48,1
FR26005,O3,2003/07/31,60,1
FR26005,O3,2003/08/01,95,1
FR26005,O3,2003/08/02,106,1
FR26005,O3,2003/08/03,111,1
FR26005,O3,2003/08/04,112,1
FR26005,O3,2003/08/05,118,1
FR26005,O3,2003/08/06,123,1
FR26005,O3,2003/08/07,125,1
FR26005,O3,2003/08/08,96,1
FR26005,O3,2003/08/09,111,1
FR26005,O3,2003/08/10,108,1
FR26005,O3,2003/08/11,115,1
FR26005,O3,2003/08/12,126,1
FR26005,O3,2003/08/13,114,1
FR26005,O3,2003/08/14,93,1
FR26005,O3,2003/08/15,85,1
FR26005,O3,2003/08/16,69,1
FR26005,O3,2003/08/17,83,1
FR26005,O3,2003/08/18,67,1
FR26005,O3,2003/08/19,84,1
FR26005,O3,2003/08/20,73,1
FR26005,O3,2003/08/21,92,1
FR26005,O3,2003/08/22,99,1
FR26005,O3,2003/08/23,87,1
FR26005,O3,2003/08/24,88,1
FR26005,O3,2003/08/25,101,1
FR26005,O3,2003/08/26,103,1
FR26005,O3,2003/08/27,97,1
FR26005,O3,2003/08/28,95,1
FR26005,O3,2003/08/29,59,1
FR26005,O3,2003/08/30,62,1
FR26005,O3,2003/08/31,69,1
FR26005,O3,2003/09/01,72,1
FR26005,O3,2003/09/02,65,1
FR26005,O3,2003/09/03,70,1
FR26005,O3,2003/09/04,72,1
FR26005,O3,2003/09/05,39,1
FR26005,O3,2003/09/06,45,1
FR26005,O3,2003/09/07,70,1
FR26005,O3,2003/09/08,53,1
FR26005,O3,2003/09/09,53,1
FR26005,O3,2003/09/10,44,1
FR26005,O3,2003/09/11,45,1
FR26005,O3,2003/09/12,25,1
FR26005,O3,2003/09/13,60,1
FR26005,O3,2003/09/14,71,1
FR26005,O3,2003/09/15,62,1
FR26005,O3,2003/09/16,53,1
FR26005,O3,2003/09/17,69,1
FR26005,O3,2003/09/18,75,1
FR26005,O3,2003/09/19,60,1
FR26005,O3,2003/09/20,77,1
FR26005,O3,2003/09/21,69,1
FR26005,O3,2003/09/22,53,1
FR26005,O3,2003/09/23,47,1
FR26005,O3,2003/09/24,45,1
FR26005,O3,2003/09/25,39,1
FR26005,O3,2003/09/26,45,1
FR26005,O3,2003/09/27,60,1
FR26005,O3,2003/09/28,51,1
FR26005,O3,2003/09/29,43,1
FR26005,O3,2003/09/30,43,1
FR26005,O3,2003/10/01,18,1
FR26005,O3,2003/10/02,24,1
FR26005,O3,2003/10/03,45,1
FR26005,O3,2003/10/04,39,1
FR26005,O3,2003/10/05,44,1
FR26005,O3,2003/10/06,44,1
FR26005,O3,2003/10/07,49,1
FR26005,O3,2003/10/08,34,1
FR26005,O3,2003/10/09,19,1
FR26005,O3,2003/10/10,29,1
FR26005,O3,2003/10/11,32,1
FR26005,O3,2003/10/12,38,1
FR26005,O3,2003/10/13,18,1
FR26005,O3,2003/10/14,-999,-1
FR26005,O3,2003/10/15,35,1
FR26005,O3,2003/10/16,27,1
FR26005,O3,2003/10/17,21,1
FR26005,O3,2003/10/18,21,1
FR26005,O3,2003/10/19,19,1
FR26005,O3,2003/10/20,24,1
FR26005,O3,2003/10/21,31,1
FR26005,O3,2003/10/22,16,1
FR26005,O3,2003/10/23,18,1
FR26005,O3,2003/10/24,19,1
FR26005,O3,2003/10/25,16,1
FR26005,O3,2003/10/26,18,1
FR26005,O3,2003/10/27,34,1
FR26005,O3,2003/10/28,8,1
FR26005,O3,2003/10/29,10,1
FR26005,O3,2003/10/30,45,1
